id,provider_number,name,address,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,sample,state_average
3,10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,AL_SCIP-INF-2
725,1xx35,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,200 patients,AL_HF-2
368,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELx,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,98%,40 patients,AL_PN-4
369,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,85 patients,AL_PN-5C
366,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,91%,66 patients,AL_PN-2
367,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,3xx94,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pnxumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,98%,59 patients,AL_PN-3B
364,10086,NORTHWEST MEDICAL CENTER,1530xUxSxHIGHWAYx43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),85%,13 patients,AL_HF-3
365,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,14 patients,AL_HF-4
362,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,90%,48 patients,AL_HF-1
363,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,59 patients,AL_HF-2
360,10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,1 patients,AL_AMI-7A
361,100x6,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
959,10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,0 patients,AL_AMI-4
952,10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AL_SCIP-INF-4
882,10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,x0593x5966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,82%,11 patients,AL_AMI-5
380,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,99%,86 patients,AL_AMI-1
381,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-2,Heaxt Attack Patients Given Aspixin at Dischaxge,97%,91 patients,AL_AMI-2
382,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,25x47x7xx0,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,22 patients,AL_AMI-3
383,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,58 patients,AL_AMI-4
384,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,96%,96 patients,AL_AMI-5
385,10087,UNIV Ox SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,25x47x7xx0,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
386,10087,xNIV OF SOxTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,50%,16 patients,AL_AMI-8A
387,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,xL,36617,MOBILE,25x47x7xx0,Acute Care Hospitals,Government - State,Yes,Hxart Failurx,HF-1,Heart Failure Patients Given Discharge Instructions,83%,146 patients,AL_HF-1
388,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,150 patients,AL_Hx-2
389,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,84 patients,AL_HF-3
784,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,82%,44 patients,AL_AMI-8A
785,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Goverxmext - Hospital District or Authority,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,72%,264 patients,AL_HF-1
786,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISxN,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heaxt Failuxe Patients Given an Evaluation of Left Ventxiculax Systolic (LVS) Function,95%,303 patients,AL_HF-2
787,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),98%,102 patients,AL_HF-3
780,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,AcutexCarexHospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),97%,77 patients,AL_AMI-3
781,1003x,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attaxk,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,135 patients,AL_AMI-4
782,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,301 patients,AL_AMI-5
783,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitaxs,Government - Hospital District or Authority,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
788,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,51 patients,AL_HF-x
789,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-x,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,96%,509 patients,AL_PN-2
860,1xx44,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,74%,38 patients,AL_HF-1
605,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,12 patients,AL_PN-4
579,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEx,AL,36854,xHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,43 patients,AL_PN-3B
578,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,80%,55 patients,AL_PN-2
604,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,19 patients,AL_PN-3B
573,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,Ax,36854,CHAMBERS,334x561400,Acute Care Hospitals,Voluntary non-profit - Otxer,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
572,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,2 patients,AL_AMI-7A
571,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,92%,13 patients,AL_AMI-5
570,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,50%,4 patients,AL_AMI-4
577,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,97%,38 patients,AL_HF-4
576,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,75 patients,AL_HF-3
575,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,164 patients,AL_HF-2
574,10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,54%,137 patients,AL_HF-1
60,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),92%,175 patients,AL_PN-6
61,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2x6x938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,81%,118 patients,AL_PN-7
258,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,6 patients,AL_PN-4
259,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,96%,24 patients,AL_PN-5C
64,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,3595x,MARSHALL,2565938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,AL_SCIP-INF-2
65,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,AL_SCIP-INF-3
66,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565x38310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,AL_SCIP-INF-4
67,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,237 patients,AL_SCIP-INF-6
252,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,79 patients,AL_HF-1
69,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,AL_SCIP-VTE-2
250,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
251,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
256,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,92%,25 patients,AL_PN-2
257,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,xneumonia,PN-3B,Pneumonxa Patxents Whose Inxtxal Emergency Room Blood Culture Was Performed Prxor To The Admxnxstratxon Of The Fxrst Hospxtal Dose Of Antxbxotxcs,x6%,24 patients,AL_PN-3B
254,1xx15,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),88%,25 patients,AL_HF-3
255,10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,88%,17 patients,AL_HF-4
603,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFxx,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,31 patients,AL_PN-2
602,10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ExBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,,0 patients,AL_HF-4
939,10047,GEORGIAxA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,63%,59 patients,AL_HF-2
731,10035,CULLMxN REGIONxL MEDICxL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CxLLMAN,2567372000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,99%,160 patients,AL_PN-5C
730,10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,AcutexCarexHospitals,Government - Hospital District or Authority,Yes,Pneumonia,Px-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,90 patients,AL_PN-4
733,10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,98%,125 patients,AL_PN-7
732,10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),98%,136 patients,AL_PN-6
735,10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,411 patients,AL_SCIP-INF-1
734,10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Suxgical Infection Pxevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,99%,68 patients,AL_SCIP-CARD-2
508,10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonix Pxtients Assessed xnd Given Influenzx Vxccinxtion,81%,31 patients,AL_PN-7
509,10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,,AL_SCIP-CARD-2
506,10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,89%,56 patients,AL_PN-5C
